id	feature	clip_count	global_fraction	clip_fraction	entropy_contribution
AKAP1:K	protein_coding:CDS_SOLITARY	7.880725223738715e-5	7.880725223738715e-5	1.8776956911131156e-8	-2.2598348194699135e-7
DKC1:H	nonsense_mediated_decay:UTR5	8.608835706366749e-5	8.608835706366749e-5	1.8581497727427894e-8	-2.2628056688574976e-7
DKC1:H	unprocessed_pseudogene:SS5_PROX	8.608835706366749e-5	8.608835706366749e-5	1.8581497727427894e-8	-2.2628056688574976e-7
ZC3H8:K	rRNA	4.925453264836697e-6	4.925453264836697e-6	3.0955284327328245e-8	-2.2640468902411202e-7
HNRNPU:K	nonsense_mediated_decay:CDS	4.1395222438823194e-4	4.1395222438823194e-4	1.5400005307635333e-8	-2.2659946345590383e-7
EWSR1:K	processed_pseudogene:EXON_PSEUDO	6.355976213058833e-4	6.355976213058833e-4	1.4716994586602957e-8	-2.2661733089436502e-7
KHDRBS1:K	transcribed_unprocessed_pseudogene:SS5_ADJ	1.398400426929723e-4	1.398400426929723e-4	1.7479974551401343e-8	-2.2664162374849814e-7
FXR1:K	miRNA:EXON_SMALL	1.261344336082093e-4	1.261344336082093e-4	1.773249207935054e-8	-2.2690992042910553e-7
PUM2:K	TEC:EXON_MRNA	1.2142313048532204e-4	1.2142313048532204e-4	1.7832711868341155e-8	-2.2706801352594912e-7
G3BP1:H	processed_transcript:SS3_ADJ	8.353997037446936e-4	8.353997037446936e-4	1.4348520478590783e-8	-2.271267055935034e-7
TRA2A:K	protein_coding:CDS_SOLITARY	7.880725223738715e-5	7.880725223738715e-5	1.8889495603974577e-8	-2.271750573400986e-7
HNRNPU:H	transcribed_unprocessed_pseudogene:SS3_ADJ	1.4626454695145495e-4	1.4626454695145495e-4	1.7429026121867962e-8	-2.2718387907288543e-7
TIAL1:H	Antisense_L1	1.0643262054886253e-4	1.0643262054886253e-4	1.8153245071698413e-8	-2.2723188918694232e-7
GEMIN5:K	nonsense_mediated_decay:CDS_START	2.4841416466132903e-5	2.4841416466132903e-5	2.2480638557794044e-8	-2.2727585467730573e-7
LARP4:H	retained_intron:SS5_PROX	3.2593651604701966e-4	3.2593651604701966e-4	1.586760312042949e-8	-2.2732275974353063e-7
HNRNPUL1:K	nonsense_mediated_decay:UTR5	8.608835706366749e-5	8.608835706366749e-5	1.8682341769446646e-8	-2.273627376936464e-7
YWHAG:K	nonsense_mediated_decay:SS3_PROX	1.2185143076922088e-4	1.2185143076922088e-4	1.7853654098262927e-8	-2.273951398489723e-7
HNRNPA1:K	nonsense_mediated_decay:SS3_PROX	1.2185143076922088e-4	1.2185143076922088e-4	1.7869380056367576e-8	-2.275727375907597e-7
LIN28B:H	lncRNA:SSB_PROX	2.0901053854263546e-4	2.0901053854263546e-4	1.6735558668228477e-8	-2.277436971728997e-7
SRSF7:K	unprocessed_pseudogene:SS3_PROX	8.587420692171805e-5	8.587420692171805e-5	1.873341031870193e-8	-2.2784314716455835e-7
PUM2:K	nonsense_mediated_decay:SS3_PROX	1.2185143076922088e-4	1.2185143076922088e-4	1.7895613850240065e-8	-2.2786895889993835e-7
IGF2BP2:K	retained_intron:SS3_ADJ	4.238031309179053e-4	4.238031309179053e-4	1.5483086357074943e-8	-2.2822709581488902e-7
ILF3:H	retained_intron:CDS	3.938221110449863e-4	3.938221110449863e-4	1.56074199449132e-8	-2.282276830971692e-7
SRSF7:K	unprocessed_pseudogene:SS5_PROX	8.608835706366749e-5	8.608835706366749e-5	1.8780127052663785e-8	-2.2841133456397123e-7
ZC3H11A:K	transcribed_unprocessed_pseudogene:SSB_PROX	7.34534986886516e-5	7.34534986886516e-5	1.9208506180096167e-8	-2.285979381644592e-7
EIF3D:H	Antisense_L1	1.0643262054886253e-4	1.0643262054886253e-4	1.832512893117244e-8	-2.2913428627543619e-7
HNRNPC:H	processed_pseudogene:EXON_PSEUDO	6.355976213058833e-4	6.355976213058833e-4	1.4904385584582382e-8	-2.292307797895766e-7
ZC3H11A:K	scaRNA:EXON_SMALL	7.366764883060103e-5	7.366764883060103e-5	1.926450765583989e-8	-2.292644044564839e-7
ZRANB2:K	retained_intron:CDS_START	1.5418810220358355e-5	1.5418810220358355e-5	2.470915961841263e-8	-2.2943516670174672e-7
FUBP3:H	misc_RNA:EXON_SMALL	1.120005242395475e-4	1.120005242395475e-4	1.8232160982547216e-8	-2.29446865151556e-7
PCBP1:K	transcribed_unprocessed_pseudogene:SSB_PROX	7.34534986886516e-5	7.34534986886516e-5	1.9294268912247632e-8	-2.294945840312441e-7
ILF3:K	retained_intron:CDS	3.938221110449863e-4	3.938221110449863e-4	1.570513758740742e-8	-2.295151934043767e-7
PPIL4:K	unprocessed_pseudogene:SS5_ADJ	1.815993203731095e-4	1.815993203731095e-4	1.7208300723903626e-8	-2.2999524672339293e-7
DHX30:K	retained_intron:CDS_START	1.5418810220358355e-5	1.5418810220358355e-5	2.478760081517468e-8	-2.300501807624062e-7
PCBP1:H	Antisense_Alu	2.0558413627144473e-5	2.0558413627144473e-5	2.3575350646749962e-8	-2.302895417546609e-7
QKI:K	lncRNA:EXON_PSEUDO	1.0000811629037988e-4	1.0000811629037988e-4	1.8595760467944268e-8	-2.3045457649011664e-7
QKI:K	processed_transcript:SSB_ADJ	1.0000811629037988e-4	1.0000811629037988e-4	1.8595760467944268e-8	-2.3045457649011664e-7
DDX3X:K	nonsense_mediated_decay:SS5_ADJ	2.0108698329050688e-4	2.0108698329050688e-4	1.7055681395247796e-8	-2.3068286104691562e-7
U2AF1:K	Other_RE	8.052045337298252e-5	8.052045337298252e-5	1.9166941710113727e-8	-2.307032661558415e-7
DDX55:H	misc_RNA:EXON_SMALL	1.120005242395475e-4	1.120005242395475e-4	1.834866264910807e-8	-2.3074439520532438e-7
G3BP1:H	lncRNA:SS3_PROX	8.491053128294566e-4	8.491053128294566e-4	1.4583923019126496e-8	-2.3085295762067187e-7
YWHAG:K	retained_intron:SSB_PROX	1.2377878204676568e-4	1.2377878204676568e-4	1.8136049330045644e-8	-2.3099189953023896e-7
RBM22:K	lncRNA:EXON_PSEUDO	1.0000811629037988e-4	1.0000811629037988e-4	1.865813636744426e-8	-2.3113745185457533e-7
HNRNPA1:K	LTR	1.2377878204676568e-4	1.2377878204676568e-4	1.8152024029139648e-8	-2.3117230637514782e-7
XPO5:H	nonsense_mediated_decay:EXON_LNCRNA	1.5975600589426852e-4	1.5975600589426852e-4	1.758845735140957e-8	-2.312698095426816e-7
SMNDC1:K	lncRNA:EXON_PSEUDO	1.0000811629037988e-4	1.0000811629037988e-4	1.8672147356728082e-8	-2.3129079916178037e-7
DKC1:H	transcribed_unprocessed_pseudogene:SS3_PROX	8.801570834121227e-5	8.801570834121227e-5	1.8997501407892695e-8	-2.3134654972647545e-7
PUM2:K	LTR	1.2377878204676568e-4	1.2377878204676568e-4	1.8178672768785163e-8	-2.3147321308288993e-7
PUM2:K	retained_intron:SSB_PROX	1.2377878204676568e-4	1.2377878204676568e-4	1.8178672768785163e-8	-2.3147321308288993e-7
TIA1:H	unprocessed_pseudogene:SSB_ADJ	4.689888108692333e-5	4.689888108692333e-5	2.0788372949480156e-8	-2.3157334734094354e-7
GTF2F1:H	transcribed_unprocessed_pseudogene:SS5_ADJ	1.398400426929723e-4	1.398400426929723e-4	1.791212268349607e-8	-2.3161366236501656e-7
HNRNPA1:H	transcribed_unprocessed_pseudogene:SSB_ADJ	2.2485764904689266e-5	2.2485764904689266e-5	2.3372731864467394e-8	-2.31623068701927e-7
EIF3H:H	misc_RNA:EXON_SMALL	1.120005242395475e-4	1.120005242395475e-4	1.8430185880917666e-8	-2.3165172005411916e-7
DDX3X:K	unprocessed_pseudogene:SS3_ADJ	2.0194358385830456e-4	2.0194358385830456e-4	1.7128336055078457e-8	-2.3166553564136468e-7
FKBP4:H	nonsense_mediated_decay:CDS_START	2.4841416466132903e-5	2.4841416466132903e-5	2.300041543608124e-8	-2.3177223778836615e-7
ZC3H11A:H	tRNA	1.9680398045151845e-4	1.9680398045151845e-4	1.7246859082900144e-8	-2.3245554904072797e-7
BCCIP:H	retained_intron:CDS_STOP	3.426402271190746e-5	3.426402271190746e-5	2.193576479417e-8	-2.3272078020907627e-7
SUB1:H	misc_RNA:EXON_SMALL	1.120005242395475e-4	1.120005242395475e-4	1.8552320143588346e-8	-2.3301005854074008e-7
DDX6:K	primary_miRNA:PRIMIRNA	1.4455134581585957e-4	1.4455134581585957e-4	1.7981230201270005e-8	-2.3326695157667247e-7
QKI:K	7SK	1.0129301714207641e-4	1.0129301714207641e-4	1.8834678161322566e-8	-2.3341544899320165e-7
TAF15:H	unprocessed_pseudogene:SS5_ADJ	1.815993203731095e-4	1.815993203731095e-4	1.7503534842525216e-8	-2.3351159309627055e-7
SRSF7:K	transcribed_unprocessed_pseudogene:SS3_PROX	8.801570834121227e-5	8.801570834121227e-5	1.9200577658320434e-8	-2.3352502115868698e-7
TAF15:K	L1	9.593926359334087e-5	9.593926359334087e-5	1.8986562198939756e-8	-2.335902876293574e-7
SRSF1:K	nonsense_mediated_decay:SS5_PROX	1.7003521270784076e-4	1.7003521270784076e-4	1.766598896949341e-8	-2.337664605627155e-7
SMNDC1:K	7SK	1.0129301714207641e-4	1.0129301714207641e-4	1.8912046466236364e-8	-2.3426241542510086e-7
KHDRBS1:K	primary_miRNA:PRIMIRNA	1.4455134581585957e-4	1.4455134581585957e-4	1.8068886404587912e-8	-2.3427732929592076e-7
EIF3G:K	rRNA	4.925453264836697e-6	4.925453264836697e-6	3.2351520981932695e-8	-2.3455755783424228e-7
CDC40:H	Other_RE	8.052045337298252e-5	8.052045337298252e-5	1.9534292613815675e-8	-2.3458987053830912e-7
EIF3D:H	unprocessed_pseudogene:SSB_PROX	1.0900242225225559e-4	1.0900242225225559e-4	1.8767586772568957e-8	-2.3466670365029583e-7
CPSF6:K	non_stop_decay:INTRON	6.039034002973689e-5	6.039034002973689e-5	2.0347098922335233e-8	-2.347094623050386e-7
GRSF1:H	transcribed_unprocessed_pseudogene:SS5_PROX	8.416100578612269e-5	8.416100578612269e-5	1.944118576394935e-8	-2.3484602491936534e-7
RPS3:K	Antisense_L1	1.0643262054886253e-4	1.0643262054886253e-4	1.887096837946605e-8	-2.35160276413592e-7
TRA2A:H	lncRNA:PRIMIRNA	5.096773378396234e-5	5.096773378396234e-5	2.0905386266948037e-8	-2.3521682379230565e-7
WDR43:H	Antisense_Alu	2.0558413627144473e-5	2.0558413627144473e-5	2.418594086640702e-8	-2.3536172425846633e-7
IGF2BP2:K	Mt_RNA	4.370804397187695e-4	4.370804397187695e-4	1.5968155257599777e-8	-2.353772120051483e-7
YWHAG:K	miRNA:EXON_SMALL	1.261344336082093e-4	1.261344336082093e-4	1.8481199057780077e-8	-2.3538793914067606e-7
DDX6:K	transcribed_unprocessed_pseudogene:SS3_ADJ	1.4626454695145495e-4	1.4626454695145495e-4	1.81943410777295e-8	-2.360315969286923e-7
DROSHA:H	L1	9.593926359334087e-5	9.593926359334087e-5	1.921473335548345e-8	-2.3606630920894034e-7
DDX3X:K	retained_intron:SS3_PROX	2.0579828641339415e-4	2.0579828641339415e-4	1.7455282024316434e-8	-2.360875713163854e-7
FUS:H	L1	9.593926359334087e-5	9.593926359334087e-5	1.9222413181088267e-8	-2.3614957932606723e-7
SDAD1:H	Y_RNA	1.1842502849803014e-4	1.1842502849803014e-4	1.8705550783791913e-8	-2.3621780962216897e-7
DDX3X:K	nonsense_mediated_decay:SS3_ADJ	2.0601243655534357e-4	2.0601243655534357e-4	1.74734456892741e-8	-2.3633323996499769e-7
SND1:K	unprocessed_pseudogene:SS5_ADJ	1.815993203731095e-4	1.815993203731095e-4	1.775335807840347e-8	-2.3648146246378997e-7
SLTM:K	retained_intron:EXON_LNCRNA	2.6426127516558624e-4	2.6426127516558624e-4	1.702275192306125e-8	-2.3699438022099967e-7
KHDRBS1:K	transcribed_unprocessed_pseudogene:SS3_ADJ	1.4626454695145495e-4	1.4626454695145495e-4	1.828303616938303e-8	-2.3705394949498353e-7
IGF2BP1:H	retained_intron:SS5_ADJ	4.0795602041364816e-4	4.0795602041364816e-4	1.6231237145931506e-8	-2.3725772370950637e-7
HNRNPUL1:H	non_stop_decay:CDS	2.698291788562712e-5	2.698291788562712e-5	2.332088905644919e-8	-2.373182145841021e-7
ZC3H11A:H	nonsense_mediated_decay:SS5_ADJ	2.0108698329050688e-4	2.0108698329050688e-4	1.7622198780025283e-8	-2.3751442932453055e-7
NKRF:H	nonsense_mediated_decay:EXON_LNCRNA	1.5975600589426852e-4	1.5975600589426852e-4	1.8143769507181517e-8	-2.3775792114941734e-7
FASTKD2:H	Y_RNA	1.1842502849803014e-4	1.1842502849803014e-4	1.8863482426301054e-8	-2.3798339877828774e-7
AGGF1:H	unprocessed_pseudogene:SS3_ADJ	2.0194358385830456e-4	2.0194358385830456e-4	1.7660121645144603e-8	-2.380790916746108e-7
SRSF1:H	transcribed_unprocessed_pseudogene:SSB_PROX	7.34534986886516e-5	7.34534986886516e-5	2.01296887971656e-8	-2.3820045774898697e-7
U2AF1:H	Y_RNA	1.1842502849803014e-4	1.1842502849803014e-4	1.8890562144855375e-8	-2.3828594315008352e-7
LSM11:K	non_stop_decay:INTRON	6.039034002973689e-5	6.039034002973689e-5	2.0702860228278025e-8	-2.3829555203409945e-7
SRSF1:H	scaRNA:EXON_SMALL	7.366764883060103e-5	7.366764883060103e-5	2.018837593651594e-8	-2.388949197249316e-7
FAM120A:H	Mt_RNA	4.370804397187695e-4	4.370804397187695e-4	1.6251965570167272e-8	-2.391476243183379e-7
DKC1:H	processed_transcript:EXON_PSEUDO	9.101381032850417e-5	9.101381032850417e-5	1.9644618244171278e-8	-2.392269674787155e-7
XRCC6:K	lncRNA:PRIMIRNA	5.096773378396234e-5	5.096773378396234e-5	2.1316445623979036e-8	-2.3924302978179155e-7
HNRNPU:K	Mt_RNA	4.370804397187695e-4	4.370804397187695e-4	1.6260429815252826e-8	-2.3925996115545765e-7
GRSF1:H	unprocessed_pseudogene:SS3_PROX	8.587420692171805e-5	8.587420692171805e-5	1.9836935092477578e-8	-2.396266055793015e-7
HNRNPC:K	Y_RNA	1.1842502849803014e-4	1.1842502849803014e-4	1.902101936425345e-8	-2.3974267484778814e-7
DDX3X:K	lncRNA:SSB_PROX	2.0901053854263546e-4	2.0901053854263546e-4	1.7727736998681412e-8	-2.397726010455693e-7
AATF:K	retained_intron:UTR5	3.3193272002160344e-5	3.3193272002160344e-5	2.282865757718804e-8	-2.398339752771514e-7
ILF3:H	nonsense_mediated_decay:CDS	4.1395222438823194e-4	4.1395222438823194e-4	1.640518909924808e-8	-2.398934809281284e-7
FTO:K	nonsense_mediated_decay:CDS_START	2.4841416466132903e-5	2.4841416466132903e-5	2.3954612590876602e-8	-2.3998277638531e-7
RBFOX2:K	tRNA	1.9680398045151845e-4	1.9680398045151845e-4	1.788801382275087e-8	-2.401551462654042e-7
GRSF1:H	unprocessed_pseudogene:SS5_PROX	8.608835706366749e-5	8.608835706366749e-5	1.988640375854361e-8	-2.402241781617936e-7
HNRNPUL1:K	processed_transcript:EXON_PSEUDO	9.101381032850417e-5	9.101381032850417e-5	1.9751231970186128e-8	-2.4037105353184006e-7
SAFB:H	lncRNA:PRIMIRNA	5.096773378396234e-5	5.096773378396234e-5	2.1468973469642788e-8	-2.4073407447455436e-7
RPS3:K	unprocessed_pseudogene:SSB_PROX	1.0900242225225559e-4	1.0900242225225559e-4	1.9326605442954164e-8	-2.4083819053223006e-7
DHX30:H	retained_intron:CDS_START	1.5418810220358355e-5	1.5418810220358355e-5	2.6176139530108523e-8	-2.408786833457085e-7
HNRNPUL1:H	nonsense_mediated_decay:CDS_STOP	2.7411218169525962e-5	2.7411218169525962e-5	2.369106189861505e-8	-2.4108517037115136e-7
EIF3D:H	misc_RNA:EXON_SMALL	1.120005242395475e-4	1.120005242395475e-4	1.9283787587531563e-8	-2.41121190587632e-7
AKAP1:K	transcribed_unprocessed_pseudogene:SS5_PROX	8.416100578612269e-5	8.416100578612269e-5	2.0052565396941696e-8	-2.413356206662163e-7
SRSF7:K	processed_transcript:EXON_PSEUDO	9.101381032850417e-5	9.101381032850417e-5	1.9854611933786336e-8	-2.4147964475046706e-7
PTBP1:K	nonsense_mediated_decay:CDS	4.1395222438823194e-4	4.1395222438823194e-4	1.6553451295456372e-8	-2.418466618586808e-7
DDX55:K	unprocessed_pseudogene:SSB_ADJ	4.689888108692333e-5	4.689888108692333e-5	2.1853375294956527e-8	-2.418618303757889e-7
LARP7:K	rRNA	4.925453264836697e-6	4.925453264836697e-6	3.364091617910997e-8	-2.420092418371091e-7
SDAD1:H	TEC:EXON_MRNA	1.2142313048532204e-4	1.2142313048532204e-4	1.917910903148285e-8	-2.4219800733412264e-7
UTP3:K	retained_intron:CDS_START	1.5418810220358355e-5	1.5418810220358355e-5	2.6353071479835367e-8	-2.42250731078516e-7
GTF2F1:H	transcribed_unprocessed_pseudogene:SS3_ADJ	1.4626454695145495e-4	1.4626454695145495e-4	1.8735037967577052e-8	-2.422544125502394e-7
TRA2A:K	transcribed_unprocessed_pseudogene:SS5_PROX	8.416100578612269e-5	8.416100578612269e-5	2.01727493814185e-8	-2.4260814547461614e-7
FUBP3:H	Y_RNA	1.1842502849803014e-4	1.1842502849803014e-4	1.9277982836230614e-8	-2.426082532099627e-7
FMR1:K	protein_coding:PRIMIRNA	2.7496878226305734e-4	2.7496878226305734e-4	1.7412998102617275e-8	-2.428558734672649e-7
AGGF1:H	nonsense_mediated_decay:SS3_ADJ	2.0601243655534357e-4	2.0601243655534357e-4	1.8015945941282194e-8	-2.4287601929053614e-7
SDAD1:H	nonsense_mediated_decay:SS3_PROX	1.2185143076922088e-4	1.2185143076922088e-4	1.9246760209724408e-8	-2.4305232129297313e-7
NCBP2:K	nonsense_mediated_decay:SSB_ADJ	1.4133909368661825e-5	1.4133909368661825e-5	2.6919937564197243e-8	-2.4325581839521037e-7
TAF15:K	lncRNA:EXON_PSEUDO	1.0000811629037988e-4	1.0000811629037988e-4	1.9791795863626932e-8	-2.4349701857792387e-7
TAF15:K	processed_transcript:SSB_ADJ	1.0000811629037988e-4	1.0000811629037988e-4	1.9791795863626932e-8	-2.4349701857792387e-7
DDX55:H	Y_RNA	1.1842502849803014e-4	1.1842502849803014e-4	1.94011671987701e-8	-2.4398021137388984e-7
FASTKD2:H	TEC:EXON_MRNA	1.2142313048532204e-4	1.2142313048532204e-4	1.93410389434226e-8	-2.4400829494988994e-7
NIP7:H	transcribed_unprocessed_pseudogene:SSB_ADJ	2.2485764904689266e-5	2.2485764904689266e-5	2.484410087722949e-8	-2.4401609839134464e-7
U2AF1:H	TEC:EXON_MRNA	1.2142313048532204e-4	1.2142313048532204e-4	1.9368804224471966e-8	-2.4431849867287044e-7
FASTKD2:H	nonsense_mediated_decay:SS3_PROX	1.2185143076922088e-4	1.2185143076922088e-4	1.940926130301139e-8	-2.44868994402976e-7
DGCR8:H	lncRNA:SSB_ADJ	5.5464886764900194e-5	5.5464886764900194e-5	2.163209948736122e-8	-2.4496590354861743e-7
MATR3:H	processed_pseudogene:EXON_PSEUDO	6.355976213058833e-4	6.355976213058833e-4	1.60447657793758e-8	-2.4506331414109986e-7
CDC40:H	transcribed_unprocessed_pseudogene:SS5_PROX	8.416100578612269e-5	8.416100578612269e-5	2.0417492013908408e-8	-2.4519632745094543e-7
QKI:K	Antisense_L1	1.0643262054886253e-4	1.0643262054886253e-4	1.9790348934835763e-8	-2.452589390055417e-7
ZC3H11A:K	protein_coding:CDS_SOLITARY	7.880725223738715e-5	7.880725223738715e-5	2.0608543073689186e-8	-2.4525959546507585e-7
DDX52:K	transcribed_unprocessed_pseudogene:SSB_ADJ	2.2485764904689266e-5	2.2485764904689266e-5	2.501059475590926e-8	-2.4541038048230705e-7
PABPN1:H	nonsense_mediated_decay:SS5_PROX	1.7003521270784076e-4	1.7003521270784076e-4	1.8674907669851747e-8	-2.4562069255874684e-7
NOLC1:H	retained_intron:SSB_ADJ	6.767144485601723e-5	6.767144485601723e-5	2.1087883546202382e-8	-2.456299207969271e-7
RBM22:K	Antisense_L1	1.0643262054886253e-4	1.0643262054886253e-4	1.9856731851434254e-8	-2.459856821664324e-7
U2AF1:K	unprocessed_pseudogene:SS3_PROX	8.587420692171805e-5	8.587420692171805e-5	2.0441339430201075e-8	-2.4604257906513946e-7
DROSHA:H	lncRNA:EXON_PSEUDO	1.0000811629037988e-4	1.0000811629037988e-4	2.0029643921899043e-8	-2.460780500012838e-7
DROSHA:H	processed_transcript:SSB_ADJ	1.0000811629037988e-4	1.0000811629037988e-4	2.0029643921899043e-8	-2.460780500012838e-7
SMNDC1:K	Antisense_L1	1.0643262054886253e-4	1.0643262054886253e-4	1.9871642904269497e-8	-2.461488804783829e-7
FUS:H	lncRNA:EXON_PSEUDO	1.0000811629037988e-4	1.0000811629037988e-4	2.0037649454393347e-8	-2.4616485166355666e-7
AKAP1:K	unprocessed_pseudogene:SS3_PROX	8.587420692171805e-5	8.587420692171805e-5	2.0460760112401067e-8	-2.4624830505636826e-7
SUB1:H	Y_RNA	1.1842502849803014e-4	1.1842502849803014e-4	1.9616506767503546e-8	-2.463758362773026e-7
RBFOX2:K	unprocessed_pseudogene:SS3_ADJ	2.0194358385830456e-4	2.0194358385830456e-4	1.835516543509692e-8	-2.4642688022663343e-7
IGF2BP1:H	retained_intron:SS3_ADJ	4.238031309179053e-4	4.238031309179053e-4	1.6861741895957192e-8	-2.4647403423680477e-7
TAF15:K	7SK	1.0129301714207641e-4	1.0129301714207641e-4	2.0046080178791303e-8	-2.4662545993010276e-7
U2AF1:K	nonsense_mediated_decay:UTR5	8.608835706366749e-5	8.608835706366749e-5	2.0492315339004572e-8	-2.4665615158151144e-7
U2AF1:K	unprocessed_pseudogene:SS5_PROX	8.608835706366749e-5	8.608835706366749e-5	2.0492315339004572e-8	-2.4665615158151144e-7
HNRNPC:K	nonsense_mediated_decay:SS3_PROX	1.2185143076922088e-4	1.2185143076922088e-4	1.9571356271718288e-8	-2.4667917176924313e-7
AKAP1:K	nonsense_mediated_decay:UTR5	8.608835706366749e-5	8.608835706366749e-5	2.051178445183349e-8	-2.468623906051373e-7
AKAP1:K	unprocessed_pseudogene:SS5_PROX	8.608835706366749e-5	8.608835706366749e-5	2.051178445183349e-8	-2.468623906051373e-7
GEMIN5:K	non_stop_decay:CDS	2.698291788562712e-5	2.698291788562712e-5	2.4418624640362498e-8	-2.4686860077017693e-07
ZC3H11A:H	lncRNA:SSB_PROX	2.0901053854263546e-4	2.0901053854263546e-4	1.831657721970679e-8	-2.4687335784956525e-7
SDAD1:H	LTR	1.2377878204676568e-4	1.2377878204676568e-4	1.9551190511811438e-8	-2.4689673410780043e-7
SDAD1:H	retained_intron:SSB_PROX	1.2377878204676568e-4	1.2377878204676568e-4	1.9551190511811438e-8	-2.4689673410780043e-7
NOL12:H	transcribed_unprocessed_pseudogene:SSB_ADJ	2.2485764904689266e-5	2.2485764904689266e-5	2.5206557699737193e-8	-2.470493997773647e-7
RPS3:K	misc_RNA:EXON_SMALL	1.120005242395475e-4	1.120005242395475e-4	1.985818201702363e-8	-2.4746242367064106e-7
LIN28B:K	retained_intron:SS3_ADJ	4.238031309179053e-4	4.238031309179053e-4	1.693857233212765e-8	-2.474859968127726e-7
TRA2A:K	unprocessed_pseudogene:SS3_PROX	8.587420692171805e-5	8.587420692171805e-5	2.0583390590200555e-8	-2.4754673367766175e-7
AATF:K	retained_intron:CDS_STOP	3.426402271190746e-5	3.426402271190746e-5	2.356506588612959e-8	-2.475705551248015e-7
TROVE2:H	rRNA	4.925453264836697e-6	4.925453264836697e-6	3.4629241767065645e-8	-2.476725579191542e-7
SMNDC1:H	rRNA_pseudogene:EXON_SMALL	1.0065056671622814e-5	1.0065056671622814e-5	2.9425417657741863e-8	-2.477054224012801e-7
GPKOW:K	transcribed_processed_pseudogene:EXON_PSEUDO	6.638654400432069e-5	6.638654400432069e-5	2.1366711006876835e-8	-2.4788184413236614e-7
TRA2A:K	unprocessed_pseudogene:SS5_PROX	8.608835706366749e-5	8.608835706366749e-5	2.0634720741298313e-8	-2.4816405720304245e-7
METAP2:K	nonsense_mediated_decay:SS5_ADJ	2.0108698329050688e-4	2.0108698329050688e-4	1.8531642851216286e-8	-2.4842670345928547e-7
RBFOX2:H	Mt_RNA	4.370804397187695e-4	4.370804397187695e-4	1.6954900721874988e-8	-2.4845556988568307e-7
FASTKD2:H	LTR	1.2377878204676568e-4	1.2377878204676568e-4	1.971626192116096e-8	-2.4874214194186313e-7
FASTKD2:H	retained_intron:SSB_PROX	1.2377878204676568e-4	1.2377878204676568e-4	1.971626192116096e-8	-2.4874214194186313e-7
FUBP3:H	TEC:EXON_MRNA	1.2142313048532204e-4	1.2142313048532204e-4	1.97660330346162e-8	-2.487502343038858e-7
DGCR8:K	lncRNA:SSB_ADJ	5.5464886764900194e-5	5.5464886764900194e-5	2.2044758250796978e-8	-2.490379444504097e-7
U2AF1:H	LTR	1.2377878204676568e-4	1.2377878204676568e-4	1.974456585845643e-8	-2.490583637264887e-7
U2AF1:H	retained_intron:SSB_PROX	1.2377878204676568e-4	1.2377878204676568e-4	1.974456585845643e-8	-2.490583637264887e-7
DROSHA:H	7SK	1.0129301714207641e-4	1.0129301714207641e-4	2.0286984100767125e-8	-2.492396523567607e-7
FUS:H	7SK	1.0129301714207641e-4	1.0129301714207641e-4	2.0295092488068636e-8	-2.493275692438165e-7
METAP2:K	unprocessed_pseudogene:SS3_ADJ	2.0194358385830456e-4	2.0194358385830456e-4	1.861058488679122e-8	-2.494849641768969e-7
DDX55:H	TEC:EXON_MRNA	1.2142313048532204e-4	1.2142313048532204e-4	1.989233598861238e-8	-2.5015692558588705e-7
CDC40:H	unprocessed_pseudogene:SS3_PROX	8.587420692171805e-5	8.587420692171805e-5	2.0833115261010866e-8	-2.5018760129218605e-7
U2AF2:K	Mt_RNA	4.370804397187695e-4	4.370804397187695e-4	1.709147907683198e-8	-2.502591442375207e-7
HNRNPC:K	LTR	1.2377878204676568e-4	1.2377878204676568e-4	1.988092078216726e-8	-2.5058095128756156e-7
GEMIN5:K	nonsense_mediated_decay:CDS_STOP	2.7411218169525962e-5	2.7411218169525962e-5	2.4806221856876186e-8	-2.5078714998875116e-7
CDC40:H	nonsense_mediated_decay:UTR5	8.608835706366749e-5	8.608835706366749e-5	2.0885068166898677e-8	-2.5081151052234116e-7
DDX55:H	nonsense_mediated_decay:SS3_PROX	1.2185143076922088e-4	1.2185143076922088e-4	1.996250295858985e-8	-2.510393133304581e-7
EIF3H:H	TEC:EXON_MRNA	1.2142313048532204e-4	1.2142313048532204e-4	1.998071777147288e-8	-2.511405836915594e-7
NCBP2:H	retained_intron:CDS_STOP	3.426402271190746e-5	3.426402271190746e-5	2.3977352431534322e-8	-2.513019901978211e-7
RBFOX2:K	nonsense_mediated_decay:SS3_ADJ	2.0601243655534357e-4	2.0601243655534357e-4	1.8724993794870877e-8	-2.513920029459399e-7
FXR1:K	transcribed_unprocessed_pseudogene:SS5_ADJ	1.398400426929723e-4	1.398400426929723e-4	1.9659282390179803e-8	-2.5156566730085893e-7
PCBP1:K	Other_RE	8.052045337298252e-5	8.052045337298252e-5	2.115056883674959e-8	-2.515742378884775e-7
SDAD1:H	miRNA:EXON_SMALL	1.261344336082093e-4	1.261344336082093e-4	1.992327199214003e-8	-2.5159546088147833e-7
FUS:K	snoRNA	5.373027061510988e-4	5.373027061510988e-4	1.6815406132677834e-8	-2.5162008503811237e-7
TIA1:H	lncRNA:PRIMIRNA	5.096773378396234e-5	5.096773378396234e-5	2.2591930419983002e-8	-2.5166418569472404e-7
